ID,posT1,posT2,posT3,posT4,negT1,negT2,negT3,negT4,gender,group
948,4.66667,4.37833,4.48022,4.84652,1.78361,1.26667,2.25012,1.46029,1,0
949,4.08333,3.46167,3.77667,3.93044,1.93333,2.2,1.73333,2.27685,0,0
950,2.66667,2.71167,3.36,2.48953,1.6,1.36667,1.73333,1.94894,0,0
951,4.83333,4.58926,3.4247,4.94501,2.15906,1.33333,1.77787,1.24705,1,0
952,4.25,4.15026,5.04917,3.48765,1.08236,1.2,1.58876,1.55168,0,0
953,3.83333,3.59986,2.52277,4.62663,1.08635,1.86667,2.76584,2.43234,0,0
954,4.08333,3.795,2.83118,2.54565,1.13333,1.06667,1.37687,1.00002,0,0
955,3.58333,5.045,4.11,4.18273,1,1,1.4,1.45954,0,0
956,4.66667,4.545,4.44333,4.62016,1.93333,1.6,1.86667,2.24782,1,0
957,3.91502,4.99499,4.19333,4.08333,1.00002,2.13424,1.13333,1.46667,1,0
958,4.39405,3.38431,3.11,2.71022,2.31034,2.62273,2.73333,2.00344,0,0
959,4.48099,3.67729,4.02667,3.41667,1.41774,1.64821,1.53333,1.4,0,0
960,4.97972,3.12317,4.11,4.08333,2.66956,3.20335,1.6,2.67625,1,0
961,4.89901,3.54752,4.52667,3.5,2.84406,1.64735,1.66667,1.71667,1,0
962,3.10637,5.01313,4.36,4.08333,1.29222,1.52348,1.33333,1.66667,1,0
963,3.38219,3.51161,4.27667,3.58333,1.79673,2.7638,2.6,2.2,0,0
964,2.88337,3.00743,4.44333,3.66667,2.65993,2.47368,1.53333,2.66667,1,1
965,4.71371,4.32827,3.27667,3.48767,2.38057,2.16172,2.4,1.31708,0,0
966,4.7286,3.66649,3.44333,3.91667,2.18541,3.60146,2.13333,1.8,0,0
967,3.92754,3.05835,3.44333,2.79854,3.31336,2.78526,1.6,2.08351,0,0
968,3.4824,3.02812,4.08222,3.22099,1.94502,1.62671,1.06667,2.4688,0,0
969,4.61805,3.42971,4.27667,4.15511,2.85511,2.26668,1.4,1.57378,0,0
970,2.50189,4.4983,4.52667,4.46773,3.28619,2.75217,1.73333,1.73153,1,0
971,2.9011,4.35127,3.36,3.96881,1.38499,2.35288,1.4,1.61992,1,0
972,4.05834,4.43559,4.44333,3.88889,2.28231,2.61799,1,1.26667,0,0
973,4.02662,2.74291,3.22702,4.01596,3.29521,2.99532,2.10321,1.7924,1,0
974,3.89837,4.04715,3.36,4.25,1.15854,2.2236,1.46667,1.26667,1,0
975,4.98273,4.09343,4.27667,4.25,2.16101,1.46564,1.26667,1,0,0
976,4.73196,3.05261,3.44333,3.90815,2.2012,2.85269,2.26667,2.69108,1,0
977,3.43246,4.598,4.02667,2.52988,2.96525,2.06519,1.8,1.22676,0,0
978,2.96572,3.33824,3.86,3.08333,3.03348,2.5326,3.06667,2.38011,1,0
979,3.49001,2.13789,3.69333,3.83333,1.97166,2.08222,1.93333,1.6,1,0
980,4.90867,3.81514,3.94333,4.33333,2.7226,2.91485,1.66667,1.06667,0,0
981,4.46001,2.80262,3.02667,3.75,1.14751,3.41066,2.13333,2.2,1,0
982,4.8217,4.62144,4.69333,4.25,1.52703,2.12403,1.73333,1.33333,0,0
983,3.20466,1.74946,3.19333,3.75,1.79239,1.22686,1.33333,1.2,1,0
984,3.71242,4.15979,4.02667,4.66667,1.90306,1.10439,1.86667,1.06667,0,0
985,5,4.52553,4.52667,4.58333,2.79427,1.51589,1.06667,1.06667,1,0
986,4.35184,4.39726,4.61,4.5,1.02419,1.632,1.53333,1.53333,1,0
987,4.45096,4.58854,4.44333,4.16667,2.0911,1.94532,2.06667,3.4,0,0
988,4.18362,2.98492,4.19333,4.25,2.43154,1.59893,1.4,1,0,0
989,3.88193,3.24277,4.02667,3.91667,1.73023,2.75608,2.66667,1.26667,0,0
990,4.83832,4.59368,4.27667,4.58333,2.13264,3.19972,2.33333,1.2,1,0
991,4.44359,4.36253,5.11,4.5,1.11548,1.00612,1.26667,1.06667,1,0
992,3.62738,3.19025,4.44333,3.5559,2.16474,2.14601,1.73333,1.27302,0,0
993,2.85007,3.89927,3.52667,4.25,1.4152,1.92373,2.4,1.86667,1,0
994,4.00782,2.30444,3.30444,4,2.1234,1.98108,2,1.66667,1,0
995,3.67488,3.2605,3.27667,3.83333,1.348,1.02272,1.4,1.6,1,0
996,4.53829,3.66727,4.36,4.66667,1.30184,2.26755,1.26667,1.33333,1,0
997,4.69697,4.67704,3.77667,3.75,1.77084,2.17019,1.4,1.26667,1,0
998,2.40199,2.79811,3.17209,3.43319,3.06598,2.45239,2.34316,1.31421,0,0
999,3.48346,3.14633,3.90223,2.51162,3.34564,1.03127,2.24267,1.35152,0,0
1000,4.36234,5.00116,5.02667,4.66667,1.90592,1.3141,1,1.06667,1,0
1001,4.2921,3.84545,4.52667,5,1.51603,2.21499,1.53333,1.26667,0,0
1002,2.06802,3.36053,4.61,4.72484,1.89503,1.84844,1.86667,2.3936,0,0
1003,4.37733,5.045,4.69333,4.83333,1.92805,2.78239,1.8,2.4,0,0
1004,2.96417,3.5051,2.77667,3.0713,2.20022,3.25563,3.93333,3.14362,0,0
1005,4.96108,4.60059,4.77667,4.41667,1.21108,1.71623,1,1,1,0
1006,3.16773,4.25756,4.69333,4.25,1.35289,1.35757,1.73333,1.4,1,0
1007,4.10371,2.70792,4.19333,2.91667,1.96491,3.02564,1.73333,2.33333,0,0
1008,2.25886,3.30202,2.87827,2.83333,2.7625,1.63786,2.60209,1.75,0,0
1009,2.52658,2.97794,4.77667,3.19805,1.00091,2.02558,1.13333,1.7017,0,0
1010,2.67917,2.37519,3.347,3.12201,1.2,1.20831,1.97393,1.32742,1,1
1011,3.32255,4.53908,3.093,2.65995,1.73333,1.5347,2.03443,1.36643,0,0
1012,3.30416,4.21555,4.06767,4.38202,1.60356,3.11745,2.09557,1.57898,1,0
1013,3.5,4.76427,4.07691,4.9135,2.86667,2.65,1.98319,1.96297,1,0
1014,4.91667,3.36436,4.48784,4.66924,1.93333,1.26667,3.23941,1.23382,1,0
1015,3.85771,2.85673,2.7959,4.15899,1.17166,1.46177,1.52537,1.52108,0,0
1016,3.16667,3.62459,4.27356,4.59695,1.06667,1.2,1.76412,1.16797,0,0
1017,4.08333,3.35963,4.22788,3.69167,1.26667,1.26667,2.60099,1.66931,1,0
1018,5,3.50663,3.68948,4.68691,1.26667,1.46667,1.81198,1.39221,0,0
1019,4.0995,3.25955,4.11318,3.5623,1.92992,2.76609,2.28367,2.64407,1,1
1020,4.25,4.74343,4.95984,4.53796,3,2.13333,2.07335,1.5431,0,0
1021,5,3.23003,4.24703,3.85148,2.33333,1,2.67512,1.85067,1,1
1022,4.36649,4.22342,3.33108,4.21548,1.76909,2.10198,1.75831,2.31892,1,0
1023,4.4444,4.48944,2.74889,3.35894,3.06667,1.75793,1,1.50354,1,0
1024,2.83333,2.64567,2.50007,3.67311,2.93333,1.2,2.1141,1,0,0
1025,2.41667,2.87562,2.07201,3.95349,1.2,1.83333,1.26287,1.33569,0,0
1026,3.35374,4.00974,3.7925,3.23509,2.06667,2.57621,2.47658,1.63008,1,1
1027,5,4.09886,4.0308,4.27328,1.46667,1.66667,2.87328,1.52476,1,1
1028,3.62047,3.57343,3.93589,2.47836,2.66701,1.84914,1.23827,1.56588,0,0
1029,1.87497,2.98211,4.33659,4.06139,2.30059,1.946,2.24234,1.02241,1,0
1030,3.16667,2.97616,2.70726,3.13789,2.4,1.46667,2.53113,1.20556,0,0
1031,4.90669,4.55065,3.69181,3.52649,2.22264,2.36497,2.0416,2.26818,0,1
1032,3.72222,3.37603,4.41841,4.2797,2.26667,2.2,1.79131,1.5291,1,0
1033,3.28088,4.18295,3.38747,4.02873,3.04796,1.30417,2.10207,1.50061,1,0
1034,2.60531,3.1136,3.18598,3.99368,1.23632,1.52007,1.61311,1.39244,0,0
1035,3.15303,3.86214,3.35503,3.73696,1.86588,1.93495,2.4409,1.77978,0,1
1036,4.65683,3.26876,3.49368,4.53376,1,1.06285,2.93739,1.53819,1,0
1037,4.11016,3.76471,3.80841,4.12352,2.5645,2.35735,1.8999,1.02089,1,1
1038,3.5,4.1476,4.73478,3.01588,1.33333,1.28333,1.41246,2.10707,1,0
1039,3.08898,2.76397,4.24346,3.36286,1.11588,2.51145,2.49812,2.06027,1,1
1040,5,4.00897,3.56063,4.48537,1.33333,1.86667,1.17906,1.60229,1,0
1041,5,4.47788,3.87359,4.48941,1.26667,2.73333,1.34105,1.75359,1,0
1042,3.48871,2.76785,2.6741,3.06095,1.8699,2.56266,1.52655,2.57888,0,0
1043,3.91667,3.60713,4.06215,3.64601,1,1.86667,1.55646,1,0,0
1044,4.58333,3.27204,4.41601,3.48009,3.6,3,2.82413,1.71839,1,1
1045,3.75,2.08034,3.74755,2.89442,2.21667,3.66667,2.85714,1.93767,1,1
1046,5,4.50947,3.87458,3.49949,2.2,3.13333,2.10976,1.38384,0,0
1047,3.47222,3.44076,4.74062,4.54553,1.46667,1.4,1.91407,1.81783,1,0
1048,4.18176,3.08964,2.72623,2.19227,1.39171,2.09332,1.54931,1.44079,0,0
1049,3.58333,2.02634,3.10707,4.13616,1.8,1.46667,1.80814,1.02229,1,0
1050,4.09793,4.22368,3.47366,4.1429,1.7088,1.58426,1.3338,2.12638,0,1
1051,4.00132,2.7459,3.32252,4.95752,2.4053,2.33456,2.41212,1.69547,0,1
1052,3.96533,3.45326,5.04924,3.68746,1.25269,1.53238,1.76946,1.19358,0,0
1053,4.5477,4.04952,4.0627,3.04149,1.68697,2.47267,1.85593,1.15694,1,0
1054,4.76609,3.51608,3.26116,4.15614,1.82249,1.57283,1.14665,1.94125,0,0
1055,3.54998,4.53505,3.08789,3.90436,1.87018,2.35779,2.10616,1.20438,0,1
1056,4.58454,3.27681,2.89161,3.7353,1.5881,2.02369,1.69144,1.42782,1,1
1057,1.83333,3.11615,3.42703,3.50497,3.26667,3.73333,2.3138,2.0292,1,0
1058,4.16667,3.91475,2.0595,3.5765,2.46667,2.4,2.4426,1.81928,1,1
1059,4.4416,3.26805,4.09291,2.59715,2.73333,2.56149,2.0068,1.16214,1,1
1060,4.89799,4.84961,4.3956,4.9285,1.92284,1.22444,1.12814,2.04387,1,0
1061,2,2.16261,2.27711,3.09841,4.2,3.13333,3.40947,2.50918,0,0
1062,4,4.09663,4.4375,4.78905,1.4,1,1.55468,1.37234,1,0
1063,2.97551,4.0323,2.92025,3.41661,3.03123,2.72785,1.96083,1.86281,1,1
1064,3.33333,3.24364,1.77902,2.72871,1.06667,2.2,2.33741,3.21251,0,1
1065,4.5,1.77089,4.53617,4.07131,1.4,1.33333,1.88277,1.65244,1,0
1066,4.66667,3.56691,3.37362,3.5812,1,1.26667,1.00416,1.00034,0,0
1067,4.38785,3.38917,3.62803,3.73191,1.33333,1.857,1.76355,1.16474,0,0
1068,4.08333,3.65391,3.93899,2.80907,1,1,1.07651,1.5478,0,0
1069,4.25,4.49976,3.33408,3.28074,1.26667,1.4,1.2551,1,0,0
1070,4.16667,2.24418,2.87836,2.39216,1.13333,1.86667,2.60288,1.37588,0,0
1071,3.83333,3.21551,2.82976,4.48833,2.13333,2.6,2.1095,1.67649,1,0
1072,2.83333,2.58829,3.79412,2.88048,2.06667,2.06667,1.80819,1.4557,1,0
1073,2.18218,4.547,3.28063,3.97035,2.22962,2.25103,2.18149,1.52119,1,0
1074,3.66851,3.47033,3.2026,3.72501,1.84672,1.22011,1.99093,1.68324,0,0
1075,3.17799,4.43562,3.82196,4.17853,1.24401,3.40752,2.27988,1.38434,1,0
1076,4.41667,3.49191,2.36,4.2686,3.1965,1.93333,2.6,2.07599,0,0
1077,4.5,3.88113,3.86257,4.79464,1.86267,1.6,1.11052,1,0,0
1078,4.91667,4.37833,5.11,4.84902,1.2403,1.26667,1.2,1.84885,1,0
1079,4.08333,4.62833,4.44333,4.56386,1.3231,1,1,1.41838,1,0
1080,3.83333,3.57278,4.19333,3.26024,2.76558,1.86667,1.2,1.33182,0,1
1081,4.91667,3.39439,3.69333,4.19028,1.78764,1,2.13333,1.49192,1,0
1082,3.25,3.12131,2.98531,4.92514,1.36591,1.4,2.57731,1.38085,1,1
1083,2.41667,4.46581,3.45493,3.50853,1.51069,2.4,2.50214,1.28762,1,1
1084,2.08333,2.545,2.61771,3.37519,1.80035,1.26667,2.05345,3.08375,0,0
1085,4.03641,4.30268,3.91624,3.50078,1.53691,1.66063,2.33847,1.55624,1,0
1086,2.33333,3.44391,3.80761,2.53301,1.55848,1,2.63183,1.73317,0,0
1087,4.91667,3.37653,4.09548,4.85882,2.96896,1.6,1.44703,1.5301,0,0
1088,1,1.6599,1.44333,2.72557,2.29175,2.73333,4.2,3.1369,0,1
1089,4.66667,3.51538,4.17588,4.6786,1.79975,1,1.08465,1.00223,1,0
1090,1.41667,2.95553,3.82598,2.60358,1.6732,1,1.96724,2.23979,1,1
1091,3.66667,4.6168,3.83701,4.3736,1.4073,1.06667,1.99576,1.06224,1,1
1092,3.41667,3.96394,4.44333,3.30778,1.60775,2.2,1.2,1.93855,1,0
1093,4.83333,4.33445,3.43909,4.16515,2.59656,2.66667,2.34838,3.19034,0,1
1094,2.83333,2.96167,3.93511,4.04334,1.10069,1.13333,1.39743,1.75612,0,0
1095,3.16947,4.98008,4.17436,4.77858,1.1952,1.13132,1.52393,1.86413,1,1
1096,3.33333,4.77202,3.16985,3.20417,2.02621,3.45,3.79915,3.28432,0,0
1097,3.75,3.71167,3.77667,3.01668,1.51322,2.53333,1.11111,1.62356,1,0
1098,1,1.045,1.65446,2.36492,1.44168,1,2.93123,1.34308,0,0
1099,3.75,4.12833,4.94333,4.70259,1.99177,2.2,2.8,1.36736,0,0
1100,1,3.63757,3.31673,2.83875,1.51574,1,1.38777,1.98047,0,1
1101,4.82981,4.04518,3.24889,4.93972,2.11616,2.31237,1.5,1.99643,1,0
1102,4.91667,4.96167,4.44333,4.97958,1.66126,1.66667,1.66667,1.25483,0,0
1103,5,4.62015,5.02667,4.53,2.06488,1,1.33333,1.05534,1,0
1104,3,3.19744,3.78818,2.87623,2.41108,2.26667,2.54254,2.19874,1,1
1105,2.91667,2.545,4.88249,4.91769,1.91745,1.6,1.75046,1.732,0,0
1106,3.5,3.37833,2.89147,3.34622,1.52328,1.53333,1.41741,1.71898,0,0
1107,4.08333,3.45171,4.0372,3.58276,2.21978,1,1.65418,2.27476,0,0
1108,3.66667,3.96167,4.33919,3.50548,1.18352,1,1.3869,1.84041,0,0
1109,4.21636,3.6229,3.97405,3.66355,2.38275,1.37862,1.97598,1.78956,1,1
1110,3.5,3.87833,3.86,3.66667,1.74095,3.2,1.33333,2.13333,0,0
1111,3.58333,4.63728,3.84668,4.64394,1.5348,1.86667,1.28867,1.52294,0,0
1112,3.16667,3.71167,2.61,3.46102,2.3358,1.33333,1.6,1.42631,0,0
1113,4,3.37833,4.77667,4.26294,2.12692,1.73333,1.6,1.5366,1,0
1114,3.75,3.045,3.02667,3.54931,2.60815,2.6,2.66667,2.86642,1,0
1115,4.08333,4.545,4.86,4.11397,1.32572,2.33333,2.33333,2.00959,1,0
1116,4.75,4.295,4.69333,3.5884,1.1907,1.06667,1.53333,1.21898,1,0
1117,1.66667,1.62552,4.94333,3.8393,1.12184,1,2.33333,2.07058,0,0
1118,4.25,4.545,4.69333,5,1.77999,2.66667,1.26667,2.11826,1,0
1119,4,4.15729,4.149,2.93606,1.63769,1,2.22436,1.25137,0,0
1120,3.29092,4.19385,4.03012,4.87937,1.83781,1.83454,1.4301,1.64208,1,0
1121,2.62765,2.92888,3.27273,4.19082,1.67364,1.48592,1.45962,1.69203,0,0
1122,3.91667,3.94322,3.44333,3.27103,1.19929,1.33333,1,1.03868,0,1
1123,4.66667,4.62411,2.40806,4.14481,2.95947,1,2.12217,2.07425,0,1
1124,3.66667,4.37833,4.02667,4.45711,1.12545,1.13333,1.46667,1.06869,0,0
1125,3.91667,3.6228,3.00784,2.82346,1.9388,2.06667,2.3428,2.32441,0,0
1126,3.08333,4.045,4.36,4.94394,1.50582,1.26667,1.42222,1.5507,1,0
1127,2.39016,4.08809,2.80298,3.54726,1.49584,2.82944,1.50054,1.89751,1,0
1128,4.25,4.37833,4.86,4.62405,1.7301,1.86667,1,1.34534,0,0
1129,5,4.045,3.97391,4.01786,2.46707,2.53333,1.69858,1.65411,0,0
1130,2.41667,2.62833,2.90708,3.40956,1.49136,1.86667,2.38875,3.9174,0,0
1131,4.58333,3.09893,3.11599,4.69866,2.05887,1.8,2.2309,2.1561,1,0
1132,3.66667,2.62833,4.00362,3.62799,1.16035,1.06667,1.09745,1.0471,0,0
1133,4.04678,4.32883,3.82083,4.44197,1.51239,2.78633,2.94476,1.78686,1,1
1134,2.33544,3.82541,4.62444,3.19144,1.37663,2.40952,1.28714,2.66756,0,1
1135,3.12058,3.85934,2.69532,3.75,1.7153,1.55205,1.85326,1.46667,0,0
1136,3.38442,3.34721,3.65641,4.58333,3.41807,2.28767,2.50638,1.2,1,1
1137,4.07493,4.34155,4.06516,4.41667,1.75936,1.8046,1.69504,2.92003,1,1
1138,4.59134,3.57732,1.47958,3.66667,2.03009,1.91069,2.75862,1.2,1,0
1139,3.03818,2.74528,2.74148,1.33333,1.46989,1.91808,1.35952,1.77072,0,0
1140,3.55281,3.57699,4.39919,4.47461,1.17356,1.60507,1.6048,1.2,0,0
1141,3.66722,3.16186,3.19068,4.83333,2.07738,2.15062,1.50288,1.57017,0,1
1142,3.36686,3.66006,3.55976,4.16667,2.08798,2.28751,1.52438,1.2,0,0
1143,2.24691,2.29966,3.58734,4.03104,1.4856,1.86251,2.43321,1.33333,0,0
1144,3.80447,4.38557,4.98592,4.34483,1.68509,2.17528,1.63572,1.50648,0,0
1145,3.72268,4.52433,4.33907,3.83333,2.07186,1.46232,1.87658,1.06667,1,0
1146,3.56238,2.46703,2.55507,2.5,1.37299,1.57789,1.17288,1,0,0
1147,4.05376,2.47014,3.27538,4.58333,1.77093,1.40856,1.74449,1.53333,0,0
1148,1.8461,2.98472,3.33308,4.5,1.2211,1.70859,2.23693,1,1,0
1149,3.34439,3.82064,4.24441,2.03383,1.01475,1.1227,1.28913,1.04916,0,0
1150,4.26292,3.54041,2.66864,3.05086,3.30195,2.5336,1.58898,1.9,0,0
1151,3.30997,3.87335,4.61158,4.62671,3.22044,1.40878,2.1939,1.61339,1,0
1152,4.81136,4.17496,4.25329,4.33333,1.86775,1.10588,1.94019,1.53333,1,0
1153,4.10704,3.6218,4.7801,4.08333,1.05065,1.14026,1.99605,1.4,1,0
1154,3.72871,3.98262,4.44477,5,3.10832,3.86764,2.76598,1.6,1,0
1155,3.62164,3.52862,3.77667,3.66667,2.98533,3.13645,1.46667,2.13333,0,0
1156,3.16756,4.79153,4.69333,4.16667,2.46406,2.21921,2.13333,1.86667,0,0
1157,3.83115,4.49671,4.52667,3.56973,2.35367,2.03457,1,1.81592,1,1
1158,4.08433,3.87357,3.11,3.33333,1,1.02116,1.06667,1.26667,0,0
1159,3.61527,4.85867,5.11,5,1.00729,1.06905,1.33333,1,1,0
1160,3.48164,4.0073,4.69333,3.7235,1.99154,1.68832,1.73333,2.30423,0,1
1161,4.05397,4.79137,4.36,4.5,1.67387,1.66171,2.26667,2.06667,1,0
1162,2.99992,3.42534,3.27667,3.75,1.1615,1.52058,1.06667,1.80938,1,0
1163,3.83183,3.52583,3.77667,3.66667,1.59253,1.13705,1.06667,1.46667,0,0
1164,4.61986,4.1212,3.8607,3.04877,1.112,1.09274,2.00088,1.99876,0,1
1165,2.9532,3.93376,4.11,3.25,1.00027,1.91978,1.46667,1.53333,0,0
1166,3.51326,3.28507,3.69333,3.75751,2.20082,1.89198,2.66667,1.70404,1,0
1167,4.94582,4.08927,3.63783,4.51047,1.97082,1.7841,1.68788,2.14544,0,0
1168,2.65585,1.68038,2.27667,3.58333,2.96481,3.88959,3.93333,2.46667,0,0
1169,4.16261,3.57796,4.28485,3.61954,1.29362,1.39363,1.10182,2.05966,1,0
1170,1.90587,3.02005,1.44333,2.91597,2.64196,2.47524,1,2.9507,0,1
1171,2.85609,3.07748,1.92107,4.5,1.76773,1.67589,2.9363,1.30905,0,0
1172,3.48832,3.73942,2.36,2.7925,2.5865,2.45683,2.33333,3.60702,0,0
1173,3.11752,2.96443,3.86,4,1,1.01567,1.4,1.13333,1,0
1174,3.57851,2.84787,3.49322,4.49364,2.21477,1.43978,1.71879,1.33333,0,1
1175,4.0533,2.8033,1.9738,3.57751,2.71916,1.27994,1.51638,1.56785,0,0
1176,3,2.62078,4.69333,4.10514,3.53333,4.06667,3.2,2.31119,1,1
1177,2.5,2.12833,3.77667,2.73658,3.4,3.06667,3,3.2596,1,1
1178,3.36887,3.63787,4.26502,2.84232,1.30287,2.15742,1.20947,1.54924,0,0
1179,2.00222,2.71167,1.11,3.1312,1.54132,2.07538,1,1.02513,1,0
1180,3.37992,4.27525,2.39683,4.77229,2.39116,3.42471,2.14852,1.18521,0,1
1181,3.1981,3.15637,3.15461,4.04463,3.25427,2.09528,1.71683,1.62341,1,1
1182,4.5,3.545,3.86,3.21183,2.26667,1.8,2.26667,1.27668,0,0
1183,3.07054,4.41128,3.84659,4.24534,1.73616,1.64887,1.28167,1.16161,0,1
1184,4.66667,4.21167,1.94333,2.80816,1.13333,1,1,1.01133,0,0
1185,2.82232,3.96902,3.06968,3.86155,2.33607,2.36981,2.67564,1.18059,1,0
1186,3.83333,3.96167,3.61,4.09731,1,1.13333,1.06667,1.0828,1,0
1187,4.5,4.62833,5.02667,3.92443,1.46667,1.06667,1.46667,1.80965,0,1
1188,2.9752,2.08442,2.46806,3.27045,1.79023,1.63788,2.00336,1.00064,0,0
1189,3.58333,3.96167,2.94333,3.42458,2.5,2.2,1.66667,1.42989,0,0
1190,2.5,2.545,3.02667,1.92539,1.53333,1.4,1.66667,1.09107,0,1
1191,2.75,3.44921,3.10244,3.74356,1.46667,2.73333,1.92339,1.00938,1,1
1192,3.66667,3.68389,3.86,3.95394,1.26667,1.2,1.26667,1,0,0
1193,3.83333,4.03885,3.38795,4.90999,3.8,3.93333,2.29006,1.43184,0,0
1194,4.08333,3.55033,4.13794,2.88303,1.93333,1.66667,1.84535,1.66451,1,0
1195,4.41667,4.96167,4.61,4.19579,1.50102,1.53333,1.4,1.0022,1,0
1196,1.66667,1.74697,2.5203,2.60972,2,2.73333,1.71476,1.3992,0,0
1197,2.33333,4.045,3.77667,2.54092,1.33333,1.26667,1.53333,1.34874,0,0
1198,3.41667,1.96905,2.64864,2.87389,2.90592,1.46667,4.25329,1.70285,0,0
1199,4,3.62833,2.86,3.2718,2.33333,2.4,1.86667,2.51535,1,0
1200,4.08333,3.32629,4.20355,3.78359,1.26667,1.33333,2.23876,1.26564,1,1
1201,4,3.87833,4.02667,3.4982,1.66667,1.33333,1.46667,1,1,0
1202,2.73314,3.89728,3.15765,3.01607,3.3857,2.74381,1.79373,1.37988,1,1
1203,2.97189,2.40156,2.82324,4.317,2.78797,2.26498,2.28314,1.38598,1,1
1204,4.69896,1.12833,1.44333,1.91211,3.59846,2.46451,4.6,1.57965,0,0
1205,2.6814,2.96167,1.11,2.50762,1.6,2.11304,1,1.55926,0,0
1206,3.26494,3.15036,4.2209,4.73667,2.13333,1.92252,1.55339,1.14652,1,0
1207,3.77609,2.85067,3.35978,3.73247,2.08087,1.63899,2.02905,1.88587,1,1
1208,2.41667,2.87833,2.9565,1.70099,2.33333,2.16667,2.44801,1.54091,1,1
1209,3.33333,4.78664,4.4819,4.96978,1.46667,1.2,1.21668,1,0,1
1210,4.91667,5.045,3.88675,4.79687,2,1.2,1.62632,1.40343,0,1
1211,2.9873,4.03889,3.91478,3.49063,1.57025,1.59249,1.59494,1.324,0,0
1212,3.58333,2.61224,3.1764,4.26153,1.93333,1.86667,2.33452,1.38968,1,0
1213,2.33333,2.795,3.52667,2.75328,3.4,2.86667,1.93333,2.75009,0,0
1214,4.16667,3.62833,4.19333,4.92678,2.33333,1.6,2.06667,1.56555,0,0
1215,3.25,3.295,3.44333,3.42461,1.93333,2,1.66667,1.18094,0,1
1216,4.41667,4.71167,3.83666,4.97502,2.32344,1.2,1.28332,1.3773,1,0
1217,3.75,3.37833,2.94333,2.5,1,2.06667,1.53333,1.9998,0,1
1218,2.08333,4.37833,1.36,2.47401,2.38053,2.46667,1.73333,3.12284,0,0
1219,3.5,2.71167,1.36,1.70019,1.21802,2,1.2,1.42268,0,0
1220,2.83333,4.54623,4.18382,3.38578,1.12346,1.8,2.19692,2.08123,1,0
1221,3.91667,4.545,4.52667,4.5,1.00024,1.46667,1.73333,1,0,0
1222,3.83333,4.295,3.86,1.98091,1.52377,1.06667,1.26667,1.86667,0,0
1223,4.25,2.795,3.11,2.91667,3.72656,2.46667,3.4,2.73333,1,0
1224,4.08333,4.46167,3.27667,3,3.03419,1.66667,1.13333,1,0,0
1225,4.5,4.295,3.61,3.99928,1.19734,1.33333,1.73333,1.0003,1,0
1226,4.75,3.37833,3.27667,3.58333,4.40994,2.6,2.53333,3.4,0,1
1227,3.33333,4.045,3.94333,3.83333,3.06503,1.53333,2.33333,2.86667,1,0
1228,4.70008,4.21167,1.86,1.54195,1.01838,2.17808,2.8,1.46667,1,0
1229,4.41667,2.98082,4.14795,3.52775,1.46115,1.13333,2.07246,1.20434,0,0
1230,2.58333,2.97824,3.15068,2.91667,1.53133,1.46667,1.35906,1,0,1
1231,4.5,5.00414,3.0897,4.08333,1,1,2.43259,1.61589,1,0
1232,3.16667,3.795,2.69333,3.08333,1.36787,1.6,1.46667,1.6,1,0
1233,4.16667,4.045,3.52667,4.83333,1.54562,2.06667,3,2,0,0
1234,2.16667,1.87359,2.881,3.66667,1.14215,1.26667,1.89296,1.66667,0,1
1235,2.5,4.545,3.22111,3.87325,2.11396,2,2.08333,2.13403,1,1
1236,3.25,3.87833,3.44333,2.84454,3.19538,1.86667,2.33333,1.7657,0,1
1237,4.33386,5.045,4.44333,4.66667,1.03313,1.87093,2.28333,1,1,0
1238,3.75,4.295,3.77667,3.16667,1.72455,1.66667,1.33333,1.33333,1,0
1239,4.65653,3.47965,3.16204,3.15916,2.32863,1.25344,1.70508,1.85547,0,1
1240,2.55145,3.71004,4.28781,3.50354,4.20802,2.89713,1.44972,2.18889,0,1
1241,4.0487,3.91767,4.75976,3.49383,2.74511,2.39072,2.20599,1.19593,1,1
1242,3.22785,3.26733,2.84471,1.33333,1.11256,1.13462,2.1431,1.53333,0,0
1243,4.5,4.51469,3.67687,5,1,1,1.37812,1.4,1,0
1244,2,1.045,2.36,1.41269,2.16586,1.26667,1.4,1.6205,0,0
1245,3.66667,3.71808,3.61078,3.43134,1,1,2.22109,1.1978,0,0
1246,4.66667,4.23685,4.61,4.83333,1.00108,1.26667,1.4,1.53333,0,0
1247,3.25,4.44926,3.32384,2.43473,1.54108,2.4,1.24039,2.06268,1,0
1248,2.61111,2.87833,3.50387,4.25,1.9358,1.66667,3.51319,3.53333,1,0
1249,3.83333,2.76065,2.19333,4.35002,1.39165,1.4,2.06667,1.31976,0,0
1250,3.66667,3.96167,4.89191,1.30139,1.94309,2.13333,2.81025,1.53333,0,0
1251,3.25,2.69824,1.87395,3.33333,2.0115,2.33333,2.44044,2.13333,0,0
1252,5,4.21167,4.52667,4.83333,2.64422,1.4,1.06667,1.10795,1,1
1253,4.16667,3.96167,3.11,3.16667,1.02729,1,1.06667,2.02137,1,0
1254,3.90671,2.88867,3.11,4.41667,2.55437,1.60081,1.46667,1.8,0,0
1255,3.66667,3.79554,2.83417,3.09649,1.20185,1.4,1.95342,1,0,0
1256,3.13725,3.35046,1.94333,3.8851,1.4042,1.99695,1.13333,1.23402,1,1
1257,2.35111,4.5432,1.19333,1.26911,1.22369,2.32466,1.33333,3.92247,0,1
